request_id,user_id,library_id,book_id,request_date,request_status,previous_request_to_excecute
1272,17,8,118,2023-12-27 22:22:04,Borrow,
1273,433,66,49,2023-12-28 09:59:09,Borrow,
1274,142,54,163,2023-12-19 09:00:15,Borrow,
1275,169,54,163,2023-12-23 14:33:05,Borrow,
1276,335,11,139,2023-12-25 18:48:27,Borrow,
1277,493,43,21,2023-12-26 18:54:57,Borrow,
1278,199,43,21,2023-12-26 18:52:56,Borrow,
1279,113,43,21,2023-12-19 07:43:09,Borrow,
1280,340,43,21,2023-12-25 05:47:02,Borrow,
1281,158,43,21,2023-12-26 02:46:53,Borrow,
1282,361,43,21,2023-12-18 06:35:53,Borrow,
1283,444,43,21,2023-12-29 19:28:16,Borrow,
1284,121,43,21,2023-12-30 12:23:38,Borrow,
1285,374,30,133,2023-12-30 00:02:23,Borrow,
1286,488,4,20,2023-12-20 13:08:03,Borrow,
1287,96,4,20,2023-12-30 06:47:48,Borrow,
1288,61,4,20,2023-12-26 01:19:48,Borrow,
1289,257,4,20,2023-12-23 06:08:11,Borrow,
1290,116,4,20,2023-12-30 04:02:39,Borrow,
1291,288,1,14,2023-12-19 12:45:50,Borrow,
1292,402,1,14,2023-12-22 02:38:49,Borrow,
1293,151,1,14,2023-12-28 06:04:21,Borrow,
1294,205,1,14,2023-12-31 19:21:09,Borrow,
1295,367,1,14,2023-12-25 20:11:34,Borrow,
1296,323,7,175,2023-12-23 05:09:01,Borrow,
1297,6,53,155,2023-12-21 00:48:29,Borrow,
1298,470,53,155,2023-12-27 18:26:16,Borrow,
1299,50,53,155,2023-12-20 20:04:37,Borrow,
1300,112,53,155,2023-12-25 22:42:05,Borrow,
1301,153,53,155,2023-12-26 23:30:03,Borrow,
1302,142,80,112,2023-12-29 06:53:49,Borrow,
1303,287,80,112,2023-12-18 18:07:02,Borrow,
1304,308,80,112,2023-12-23 03:37:42,Borrow,
1305,298,16,23,2023-12-26 13:13:11,Borrow,
1306,250,16,23,2023-12-30 01:52:26,Borrow,
1307,145,16,23,2023-12-19 05:18:44,Borrow,
1308,413,15,145,2023-12-27 03:39:03,Borrow,
1309,216,15,145,2023-12-29 19:46:42,Borrow,
1310,424,41,98,2023-12-26 20:01:50,Borrow,
1311,242,41,98,2023-12-26 21:05:16,Borrow,
1312,464,41,98,2023-12-18 02:16:07,Borrow,
1313,281,41,98,2023-12-29 13:28:24,Borrow,
1314,50,22,31,2023-12-28 17:11:08,Borrow,
1315,125,22,31,2023-12-18 16:28:31,Borrow,
1316,123,22,31,2023-12-24 07:26:43,Borrow,
1317,347,22,31,2023-12-25 11:13:27,Borrow,
1318,31,12,35,2023-12-25 16:38:44,Borrow,
1319,213,12,35,2023-12-26 22:01:59,Borrow,
1320,32,24,9,2023-12-28 16:15:29,Borrow,
1321,263,24,9,2023-12-19 20:42:45,Borrow,
1322,446,24,9,2023-12-23 05:58:38,Borrow,
1323,113,40,123,2023-12-24 12:57:16,Borrow,
1324,47,40,123,2023-12-31 06:36:21,Borrow,
1325,306,40,123,2023-12-25 01:05:29,Borrow,
1326,174,40,123,2023-12-26 14:47:43,Borrow,
1327,120,40,123,2023-12-20 15:47:51,Borrow,
1328,157,40,123,2023-12-24 14:39:54,Borrow,
1329,173,40,123,2023-12-29 20:11:02,Borrow,
1330,162,80,45,2023-12-20 16:54:54,Borrow,
1331,137,80,45,2023-12-25 00:05:04,Borrow,
1332,318,5,44,2023-12-30 06:37:39,Borrow,
1333,280,5,44,2023-12-26 00:15:51,Borrow,
1334,251,45,102,2023-12-27 17:41:20,Borrow,
1335,281,45,102,2023-12-27 05:33:19,Borrow,
1336,284,51,28,2023-12-18 12:14:56,Borrow,
1337,276,51,28,2023-12-21 18:13:44,Borrow,
1338,348,51,28,2023-12-21 13:12:39,Borrow,
1339,100,51,28,2023-12-26 11:42:18,Borrow,
1340,168,51,28,2023-12-22 22:26:55,Borrow,
1341,129,51,28,2023-12-18 17:01:44,Borrow,
1342,451,51,28,2023-12-22 21:01:35,Borrow,
1343,376,33,119,2023-12-18 07:07:48,Borrow,
1344,365,23,66,2023-12-29 00:20:32,Borrow,
1345,210,23,66,2023-12-19 20:59:52,Borrow,
1346,197,46,151,2023-12-26 17:26:10,Borrow,
1347,495,46,151,2023-12-25 12:30:03,Borrow,
1348,370,46,151,2023-12-31 17:18:44,Borrow,
1349,98,46,151,2023-12-20 13:17:20,Borrow,
1350,67,81,110,2023-12-21 20:19:19,Borrow,
1351,456,30,24,2023-12-25 17:39:26,Borrow,
1352,415,30,24,2023-12-25 10:08:28,Borrow,
1353,8,30,24,2023-12-27 17:12:42,Borrow,
1354,274,74,140,2023-12-19 21:23:09,Borrow,
1355,117,75,23,2023-12-28 12:16:22,Borrow,
1356,331,75,23,2023-12-25 16:16:05,Borrow,
1357,23,60,138,2023-12-31 06:32:12,Borrow,
1358,195,60,138,2023-12-31 11:35:12,Borrow,
1359,188,60,138,2023-12-27 22:32:23,Borrow,
1360,114,60,138,2023-12-26 07:22:44,Borrow,
1361,239,60,138,2023-12-25 07:26:56,Borrow,
1362,230,60,138,2023-12-27 03:42:56,Borrow,
1363,98,15,176,2023-12-20 16:08:56,Borrow,
1364,109,54,143,2023-12-26 08:58:38,Borrow,
1365,251,54,143,2023-12-29 23:54:05,Borrow,
1366,457,54,143,2023-12-20 20:35:30,Borrow,
1367,153,54,143,2023-12-20 16:48:16,Borrow,
1368,474,36,151,2023-12-28 07:02:00,Borrow,
1369,473,36,151,2023-12-27 19:47:10,Borrow,
1370,289,36,151,2023-12-29 23:04:05,Borrow,
1371,324,36,151,2023-12-18 03:28:46,Borrow,
1372,363,36,151,2023-12-22 17:20:39,Borrow,
1373,45,36,151,2023-12-24 08:25:12,Borrow,
1374,105,69,67,2023-12-28 14:26:05,Borrow,
1375,115,69,67,2023-12-21 14:42:59,Borrow,
1376,263,69,67,2023-12-29 00:49:56,Borrow,
1377,478,27,186,2023-12-27 11:10:03,Borrow,
1378,197,27,186,2023-12-27 02:51:37,Borrow,
1379,138,27,186,2023-12-19 19:07:02,Borrow,
1380,348,27,186,2023-12-24 13:59:23,Borrow,
1381,87,76,26,2023-12-28 12:21:27,Borrow,
1382,193,16,105,2023-12-31 05:04:13,Borrow,
1383,276,69,181,2023-12-23 04:03:01,Borrow,
1384,303,69,181,2023-12-23 14:12:26,Borrow,
1385,395,69,181,2023-12-18 17:11:26,Borrow,
1386,332,69,181,2023-12-28 11:03:08,Borrow,
1387,133,69,181,2023-12-18 14:20:21,Borrow,
1388,222,69,181,2023-12-22 04:35:29,Borrow,
1389,454,69,181,2023-12-29 11:43:58,Borrow,
1390,269,69,181,2023-12-29 06:26:08,Borrow,
1391,230,66,140,2023-12-30 09:02:12,Borrow,
1392,411,66,140,2023-12-18 01:57:32,Borrow,
1393,238,66,140,2023-12-28 18:22:05,Borrow,
1394,249,66,140,2023-12-22 18:13:59,Borrow,
1395,89,79,6,2023-12-28 05:21:05,Borrow,
1396,278,24,161,2023-12-20 11:05:25,Borrow,
1397,113,24,161,2023-12-21 08:50:12,Borrow,
1398,235,35,90,2023-12-27 07:54:40,Borrow,
1399,341,35,90,2023-12-28 02:53:57,Borrow,
1400,107,35,90,2023-12-23 17:37:40,Borrow,
1401,405,35,90,2023-12-19 16:19:27,Borrow,
1402,442,35,90,2023-12-23 21:54:18,Borrow,
1403,162,6,129,2023-12-25 08:39:27,Borrow,
1404,162,6,129,2023-12-30 16:09:47,Borrow,
1405,434,6,129,2023-12-26 08:58:54,Borrow,
1406,267,6,129,2023-12-20 06:54:19,Borrow,
1407,164,21,51,2023-12-23 04:37:12,Borrow,
1408,356,16,44,2023-12-21 14:34:22,Borrow,
1409,478,54,35,2023-12-21 01:25:21,Borrow,
1410,318,22,20,2023-12-18 18:39:54,Borrow,
1411,52,40,40,2023-12-30 17:57:53,Borrow,
1412,278,40,40,2023-12-21 11:49:10,Borrow,
1413,334,40,40,2023-12-26 18:45:13,Borrow,
1414,431,40,40,2023-12-20 23:26:37,Borrow,
1415,401,40,40,2023-12-19 23:11:24,Borrow,
1416,48,40,40,2023-12-26 06:26:15,Borrow,
1417,215,40,40,2023-12-28 09:49:15,Borrow,
1418,190,40,40,2023-12-20 19:57:30,Borrow,
1419,338,1,108,2023-12-19 16:10:43,Borrow,
1420,357,1,108,2023-12-29 15:08:37,Borrow,
1421,368,1,108,2023-12-29 15:16:45,Borrow,
1422,455,1,108,2023-12-31 03:31:12,Borrow,
1423,497,1,108,2023-12-28 22:58:58,Borrow,
1424,110,1,108,2023-12-23 18:09:43,Borrow,
1425,430,1,108,2023-12-22 19:06:32,Borrow,
1426,180,1,108,2023-12-24 09:43:01,Borrow,
1427,349,31,187,2023-12-27 07:36:35,Borrow,
1428,257,31,187,2023-12-22 03:49:15,Borrow,
1429,147,31,187,2023-12-29 10:20:15,Borrow,
1430,387,31,187,2023-12-26 08:02:49,Borrow,
1431,434,31,187,2023-12-28 05:43:22,Borrow,
1432,365,31,187,2023-12-21 02:32:39,Borrow,
1433,70,31,187,2023-12-28 09:50:31,Borrow,
1434,235,35,178,2023-12-26 13:39:20,Borrow,
1435,47,24,105,2023-12-29 04:08:52,Borrow,
1436,404,1,17,2023-12-24 13:27:28,Borrow,
1437,6,1,17,2023-12-27 17:32:41,Borrow,
1438,330,1,17,2023-12-24 05:33:09,Borrow,
1439,380,1,89,2023-12-28 04:03:15,Borrow,
1440,327,1,89,2023-12-22 22:51:54,Borrow,
1441,378,1,89,2023-12-22 06:20:18,Borrow,
1442,157,34,59,2023-12-31 11:42:28,Borrow,
1443,255,34,59,2023-12-18 20:50:13,Borrow,
1444,244,34,59,2023-12-23 18:30:56,Borrow,
1445,153,19,169,2023-12-19 20:22:11,Borrow,
1446,22,19,169,2023-12-25 04:08:59,Borrow,
1447,169,19,169,2023-12-27 04:19:26,Borrow,
1448,407,54,13,2023-12-26 09:14:25,Borrow,
1449,326,54,13,2023-12-20 12:15:36,Borrow,
1450,344,54,13,2023-12-29 23:53:49,Borrow,
1451,20,54,13,2023-12-28 08:55:19,Borrow,
1452,159,54,13,2023-12-23 07:44:17,Borrow,
1453,211,54,13,2023-12-23 05:25:35,Borrow,
1454,212,52,36,2023-12-26 09:11:22,Borrow,
1455,417,52,36,2023-12-27 21:36:34,Borrow,
1456,356,46,72,2023-12-30 05:55:14,Borrow,
1457,432,46,72,2023-12-24 15:04:18,Borrow,
1458,9,46,72,2023-12-24 22:59:31,Borrow,
1459,36,46,72,2023-12-26 19:13:17,Borrow,
1460,219,56,187,2023-12-22 00:55:07,Borrow,
1461,218,56,187,2023-12-30 01:06:50,Borrow,
1462,331,56,187,2023-12-23 06:53:44,Borrow,
1463,417,69,137,2023-12-27 16:08:12,Borrow,
1464,114,69,137,2023-12-22 11:57:58,Borrow,
1465,145,69,137,2023-12-21 17:54:40,Borrow,
1466,252,69,137,2023-12-22 18:38:50,Borrow,
1467,200,47,97,2023-12-22 11:11:08,Borrow,
1468,272,47,97,2023-12-29 18:05:26,Borrow,
1469,136,14,155,2023-12-19 11:44:15,Borrow,
1470,141,14,155,2023-12-30 18:56:50,Borrow,
1471,451,14,155,2023-12-23 05:27:19,Borrow,
1472,230,14,155,2023-12-18 21:27:09,Borrow,
1473,255,14,155,2023-12-30 08:26:39,Borrow,
1474,317,14,155,2023-12-25 12:56:25,Borrow,
1475,403,77,65,2023-12-25 23:30:02,Borrow,
1476,426,77,65,2023-12-18 01:44:26,Borrow,
1477,463,77,65,2023-12-28 03:19:30,Borrow,
1478,259,77,65,2023-12-20 02:55:24,Borrow,
1479,485,77,65,2023-12-19 19:34:44,Borrow,
1480,479,77,65,2023-12-22 13:04:46,Borrow,
1481,303,77,65,2023-12-29 04:48:21,Borrow,
1482,248,77,65,2023-12-21 05:30:52,Borrow,
1483,443,77,65,2023-12-20 10:09:03,Borrow,
1484,263,44,152,2023-12-24 16:32:15,Borrow,
1485,304,5,139,2023-12-28 04:43:02,Borrow,
1486,146,5,139,2023-12-27 07:49:04,Borrow,
1487,439,5,139,2023-12-24 07:59:22,Borrow,
1488,304,5,139,2023-12-20 04:35:40,Borrow,
1489,73,21,186,2023-12-18 01:13:14,Borrow,
1490,416,21,186,2023-12-29 10:39:30,Borrow,
1491,231,21,186,2023-12-28 02:44:15,Borrow,
1492,335,21,186,2023-12-31 20:15:38,Borrow,
1493,287,21,186,2023-12-23 07:15:50,Borrow,
1494,348,51,152,2023-12-20 22:55:11,Borrow,
1495,373,51,152,2023-12-31 02:28:39,Borrow,
1496,395,51,152,2023-12-22 11:18:43,Borrow,
1497,404,51,152,2023-12-28 02:04:53,Borrow,
1498,97,51,152,2023-12-19 04:48:28,Borrow,
1499,173,51,152,2023-12-20 23:49:36,Borrow,
1500,93,55,27,2023-12-27 17:17:17,Borrow,
1501,53,55,27,2023-12-25 20:35:06,Borrow,
1502,274,55,27,2023-12-26 22:53:26,Borrow,
1503,71,55,27,2023-12-18 16:46:40,Borrow,
1504,477,79,167,2023-12-27 05:46:25,Borrow,
1505,483,56,74,2023-12-31 04:46:36,Borrow,
1506,167,56,12,2023-12-24 07:22:14,Borrow,
1507,32,56,12,2023-12-29 20:17:05,Borrow,
1508,40,43,40,2023-12-24 09:14:17,Borrow,
1509,495,43,40,2023-12-21 20:58:19,Borrow,
1510,407,43,40,2023-12-26 00:38:05,Borrow,
1511,346,43,40,2023-12-31 21:16:37,Borrow,
1512,425,26,139,2023-12-18 06:15:02,Borrow,
1513,120,26,139,2023-12-27 15:12:18,Borrow,
1514,305,26,139,2023-12-19 06:30:09,Borrow,
1515,436,26,139,2023-12-20 00:10:11,Borrow,
1516,420,26,139,2023-12-31 13:05:23,Borrow,
1517,383,26,139,2023-12-22 17:18:42,Borrow,
1518,39,23,134,2023-12-18 12:12:42,Borrow,
1519,268,23,134,2023-12-25 03:18:18,Borrow,
1520,48,13,65,2023-12-30 15:55:22,Borrow,
1521,137,13,65,2023-12-24 14:13:23,Borrow,
1522,67,81,104,2023-12-25 20:06:00,Borrow,
1523,70,14,41,2023-12-20 12:47:23,Borrow,
1524,267,14,41,2023-12-24 12:55:29,Borrow,
1525,280,14,41,2023-12-29 22:41:49,Borrow,
1526,221,61,104,2023-12-22 11:47:34,Borrow,
1527,143,61,104,2023-12-26 05:17:28,Borrow,
1528,168,61,104,2023-12-26 19:23:55,Borrow,
1529,66,61,104,2023-12-30 14:46:00,Borrow,
1530,413,52,41,2023-12-26 04:10:18,Borrow,
1531,181,52,41,2023-12-24 10:14:33,Borrow,
1532,317,52,41,2023-12-21 20:14:59,Borrow,
1533,230,52,41,2023-12-18 08:26:32,Borrow,
1534,406,68,173,2023-12-31 19:44:59,Borrow,
1535,489,68,173,2023-12-26 10:39:33,Borrow,
1536,310,68,173,2023-12-27 15:42:02,Borrow,
1537,130,52,142,2023-12-22 02:50:38,Borrow,
1538,323,52,142,2023-12-25 00:53:41,Borrow,
1539,12,49,142,2023-12-28 07:58:43,Borrow,
1540,439,49,142,2023-12-30 13:51:59,Borrow,
1541,143,49,142,2023-12-26 03:48:24,Borrow,
1542,273,49,142,2023-12-22 09:39:10,Borrow,
1543,484,49,142,2023-12-18 22:16:30,Borrow,
1544,17,49,142,2023-12-18 15:55:12,Borrow,
1545,211,49,142,2023-12-29 17:01:15,Borrow,
1546,228,25,134,2023-12-28 13:44:27,Borrow,
1547,315,26,72,2023-12-24 01:59:10,Borrow,
1548,448,26,72,2023-12-22 09:54:36,Borrow,
1549,275,26,72,2023-12-30 12:43:50,Borrow,
1550,183,26,72,2023-12-21 17:50:00,Borrow,
1551,174,26,72,2023-12-22 15:39:10,Borrow,
1552,273,36,113,2023-12-20 06:06:01,Borrow,
1553,39,36,113,2023-12-21 02:12:43,Borrow,
1554,423,36,113,2023-12-30 10:56:09,Borrow,
1555,267,49,174,2023-12-28 13:10:16,Borrow,
1556,211,49,174,2023-12-30 15:17:09,Borrow,
1557,351,49,174,2023-12-24 05:17:08,Borrow,
1558,436,49,174,2023-12-23 16:46:24,Borrow,
1559,291,31,184,2023-12-23 23:07:59,Borrow,
1560,424,31,184,2023-12-30 09:45:57,Borrow,
1561,331,70,179,2023-12-29 13:37:48,Borrow,
1562,429,70,179,2023-12-19 17:25:11,Borrow,
1563,85,70,179,2023-12-23 09:40:27,Borrow,
1564,352,81,47,2023-12-26 23:15:57,Borrow,
1565,161,81,47,2023-12-18 12:39:52,Borrow,
1566,25,81,47,2023-12-29 05:53:11,Borrow,
1567,291,81,47,2023-12-28 05:13:39,Borrow,
1568,402,81,47,2023-12-21 08:14:51,Borrow,
1569,409,77,123,2023-12-25 21:55:19,Borrow,
1570,19,77,123,2023-12-28 20:02:46,Borrow,
1571,48,77,123,2023-12-20 09:26:33,Borrow,
1572,9,37,113,2023-12-23 22:50:47,Borrow,
1573,421,37,113,2023-12-18 10:52:00,Borrow,
1574,155,9,38,2023-12-23 10:45:25,Borrow,
1575,497,9,38,2023-12-20 22:57:42,Borrow,
1576,497,9,38,2023-12-24 03:40:56,Borrow,
1577,133,9,38,2023-12-29 07:02:54,Borrow,
1578,357,9,38,2023-12-31 14:27:15,Borrow,
1579,425,57,131,2023-12-30 16:31:16,Borrow,
1580,27,49,160,2023-12-24 17:25:32,Borrow,
1581,42,49,160,2023-12-24 11:11:18,Borrow,
1582,309,49,160,2023-12-19 00:22:39,Borrow,
1583,482,49,160,2023-12-28 20:31:56,Borrow,
1584,361,49,160,2023-12-30 19:44:07,Borrow,
1585,338,49,160,2023-12-25 00:18:40,Borrow,
1586,50,49,160,2023-12-31 16:17:55,Borrow,
1587,195,7,169,2023-12-22 13:16:52,Borrow,
1588,397,7,169,2023-12-28 02:59:43,Borrow,
1589,464,7,169,2023-12-28 09:39:03,Borrow,
1590,222,33,6,2023-12-27 01:17:43,Borrow,
1591,179,33,6,2023-12-25 17:15:37,Borrow,
1592,220,33,6,2023-12-31 17:35:34,Borrow,
1593,54,33,6,2023-12-19 07:14:09,Borrow,
1594,298,33,6,2023-12-30 02:17:25,Borrow,
1595,452,34,169,2023-12-26 08:01:28,Borrow,
1596,114,81,67,2023-12-25 06:14:16,Borrow,
1597,491,81,67,2023-12-24 14:23:04,Borrow,
1598,208,81,67,2023-12-23 18:21:51,Borrow,
1599,486,81,67,2023-12-20 17:02:14,Borrow,
1600,426,45,6,2023-12-27 04:55:08,Borrow,
1601,35,59,118,2023-12-27 18:14:46,Borrow,
1602,263,59,118,2023-12-20 02:20:06,Borrow,
1603,385,79,114,2023-12-24 16:14:37,Borrow,
1604,230,26,87,2023-12-18 20:53:27,Borrow,
1605,41,26,87,2023-12-22 20:02:33,Borrow,
1606,54,26,87,2023-12-26 02:50:01,Borrow,
1607,418,1,151,2023-12-28 19:25:58,Borrow,
1608,359,1,151,2023-12-23 00:10:10,Borrow,
1609,493,1,151,2023-12-29 18:23:10,Borrow,
1610,296,1,151,2023-12-29 22:09:05,Borrow,
1611,348,77,12,2023-12-24 04:51:26,Borrow,
1612,101,77,12,2023-12-26 02:08:58,Borrow,
1613,485,77,12,2023-12-22 21:47:26,Borrow,
1614,133,77,12,2023-12-30 07:07:59,Borrow,
1615,57,77,12,2023-12-28 03:29:51,Borrow,
1616,298,77,12,2023-12-26 01:23:13,Borrow,
1617,291,77,12,2023-12-23 19:37:51,Borrow,
1618,60,7,134,2023-12-30 10:57:16,Borrow,
1619,391,7,134,2023-12-27 21:55:35,Borrow,
1620,465,78,83,2023-12-25 05:03:34,Borrow,
1621,418,78,83,2023-12-29 06:19:27,Borrow,
1622,429,78,83,2023-12-24 09:22:29,Borrow,
1623,312,78,83,2023-12-30 07:19:28,Borrow,
1624,499,78,83,2023-12-30 09:41:50,Borrow,
1625,178,71,21,2023-12-19 09:26:56,Borrow,
1626,468,22,48,2023-12-30 21:26:19,Borrow,
1627,366,36,139,2023-12-30 01:29:01,Borrow,
1628,157,36,139,2023-12-18 12:29:46,Borrow,
1629,61,36,139,2023-12-22 17:22:57,Borrow,
1630,214,40,14,2023-12-27 04:55:33,Borrow,
1631,456,40,14,2023-12-28 05:43:19,Borrow,
1632,331,40,14,2023-12-28 04:38:49,Borrow,
1633,239,40,14,2023-12-24 19:19:21,Borrow,
1634,493,40,14,2023-12-24 13:19:10,Borrow,
1635,101,52,99,2023-12-23 22:35:52,Borrow,
1636,187,52,99,2023-12-24 03:42:05,Borrow,
1637,433,64,151,2023-12-31 14:45:03,Borrow,
1638,314,64,151,2023-12-29 19:39:59,Borrow,
1639,190,64,151,2023-12-30 00:14:46,Borrow,
1640,165,64,151,2023-12-27 06:05:28,Borrow,
1641,377,64,151,2023-12-28 05:17:10,Borrow,
1642,292,41,176,2023-12-18 06:00:34,Borrow,
1643,414,41,176,2023-12-25 12:58:06,Borrow,
1644,14,41,176,2023-12-23 00:54:26,Borrow,
1645,482,41,176,2023-12-19 21:13:03,Borrow,
1646,87,41,176,2023-12-30 09:26:13,Borrow,
1647,417,41,176,2023-12-23 18:38:39,Borrow,
1648,138,41,176,2023-12-24 21:07:49,Borrow,
1649,160,41,176,2023-12-23 21:12:23,Borrow,
1650,198,999,72,2023-12-19 01:12:44,Borrow,
1651,323,999,72,2023-12-25 01:49:06,Borrow,
1652,368,999,72,2023-12-18 14:55:17,Borrow,
1653,306,999,72,2023-12-29 23:44:38,Borrow,
1654,334,999,72,2023-12-29 02:43:36,Borrow,
1655,158,999,72,2023-12-28 16:25:54,Borrow,
1656,339,13,127,2023-12-29 14:21:19,Borrow,
1657,164,70,116,2023-12-20 17:07:05,Borrow,
1658,265,70,116,2023-12-21 06:28:41,Borrow,
1659,283,17,116,2023-12-19 06:52:56,Borrow,
1660,179,17,116,2023-12-21 23:31:27,Borrow,
1661,2,17,116,2023-12-25 04:42:05,Borrow,
1662,163,17,116,2023-12-25 10:33:34,Borrow,
1663,327,17,116,2023-12-23 11:03:06,Borrow,
1664,493,17,116,2023-12-28 13:40:27,Borrow,
1665,445,75,27,2023-12-27 14:18:47,Borrow,
1666,471,75,27,2023-12-30 16:24:55,Borrow,
1667,375,75,27,2023-12-20 19:39:23,Borrow,
1668,284,75,27,2023-12-31 17:21:24,Borrow,
1669,64,75,27,2023-12-31 22:36:50,Borrow,
1670,387,75,27,2023-12-24 10:19:41,Borrow,
1671,221,75,27,2023-12-21 05:57:05,Borrow,
1672,474,37,86,2023-12-24 17:38:41,Borrow,
1673,495,37,86,2023-12-25 12:20:38,Borrow,
1674,222,37,86,2023-12-18 22:40:03,Borrow,
1675,13,37,86,2023-12-28 05:54:53,Borrow,
1676,238,37,86,2023-12-18 11:34:16,Borrow,
1677,354,22,146,2023-12-23 15:42:51,Borrow,
1678,336,22,146,2023-12-27 05:49:48,Borrow,
1679,467,7,151,2023-12-31 03:17:33,Borrow,
1680,296,24,128,2023-12-25 09:32:44,Borrow,
1681,23,24,128,2023-12-26 17:45:11,Borrow,
1682,361,24,128,2023-12-27 19:34:51,Borrow,
1683,480,10,63,2023-12-26 20:05:33,Borrow,
1684,53,10,63,2023-12-26 21:51:36,Borrow,
1685,471,33,24,2023-12-30 16:26:05,Borrow,
1686,205,33,24,2023-12-18 15:45:10,Borrow,
1687,22,33,24,2023-12-20 11:44:57,Borrow,
1688,133,33,24,2023-12-24 20:45:28,Borrow,
1689,143,33,24,2023-12-22 17:11:43,Borrow,
1690,102,25,61,2023-12-26 01:47:34,Borrow,
1691,275,25,61,2023-12-18 13:12:24,Borrow,
1692,489,25,61,2023-12-26 12:58:27,Borrow,
1693,55,25,61,2023-12-20 12:22:22,Borrow,
1694,496,25,61,2023-12-22 20:50:10,Borrow,
1695,259,65,15,2023-12-23 18:42:12,Borrow,
1696,364,65,53,2023-12-31 04:51:30,Borrow,
1697,79,65,53,2023-12-18 05:17:38,Borrow,
1698,109,78,153,2023-12-20 18:55:04,Borrow,
1699,38,78,153,2023-12-26 10:44:50,Borrow,
1700,104,78,153,2023-12-25 04:14:15,Borrow,
1701,400,78,153,2023-12-28 02:17:03,Borrow,
1702,129,78,153,2023-12-19 08:14:22,Borrow,
1703,322,6,107,2023-12-31 06:54:31,Borrow,
1704,222,6,107,2023-12-18 20:02:27,Borrow,
1705,104,9,135,2023-12-26 14:58:28,Borrow,
1706,252,9,135,2023-12-25 12:20:11,Borrow,
1707,82,54,108,2023-12-18 04:39:03,Borrow,
1708,477,54,108,2023-12-26 12:59:11,Borrow,
1709,407,54,108,2023-12-23 23:20:16,Borrow,
1710,143,54,108,2023-12-29 01:44:23,Borrow,
1711,213,54,108,2023-12-29 23:07:28,Borrow,
1712,243,54,108,2023-12-31 00:47:20,Borrow,
1713,373,54,108,2023-12-25 01:20:54,Borrow,
1714,470,54,108,2023-12-20 10:35:33,Borrow,
1715,204,54,108,2023-12-29 18:51:24,Borrow,
1716,27,58,143,2023-12-25 22:18:37,Borrow,
1717,250,58,143,2023-12-26 07:28:34,Borrow,
1718,463,40,169,2023-12-31 12:28:07,Borrow,
1719,154,40,169,2023-12-18 01:23:12,Borrow,
1720,221,40,169,2023-12-20 00:44:59,Borrow,
1721,472,40,169,2023-12-29 23:12:21,Borrow,
1722,19,63,28,2023-12-27 23:31:09,Borrow,
1723,10,63,28,2023-12-25 21:37:23,Borrow,
1724,110,63,28,2023-12-28 08:10:06,Borrow,
1725,445,63,28,2023-12-22 01:14:06,Borrow,
1726,483,63,28,2023-12-23 19:42:44,Borrow,
1727,369,63,28,2023-12-19 10:34:27,Borrow,
1728,317,63,28,2023-12-18 09:04:42,Borrow,
1729,260,63,28,2023-12-27 18:33:32,Borrow,
1730,500,63,28,2023-12-22 07:23:32,Borrow,
1731,284,63,28,2023-12-30 14:55:51,Borrow,
1732,153,61,118,2023-12-19 06:27:38,Borrow,
1733,79,61,118,2023-12-21 21:57:40,Borrow,
1734,430,61,118,2023-12-29 13:20:01,Borrow,
1735,489,61,118,2023-12-28 15:55:59,Borrow,
1736,226,61,118,2023-12-26 16:23:27,Borrow,
1737,338,61,118,2023-12-28 10:06:10,Borrow,
1738,355,61,118,2023-12-25 21:51:52,Borrow,
1739,68,77,164,2023-12-22 02:31:24,Borrow,
1740,49,77,164,2023-12-26 05:30:09,Borrow,
1741,371,77,164,2023-12-29 08:59:01,Borrow,
1742,372,70,85,2023-12-20 04:00:02,Borrow,
1743,204,70,85,2023-12-22 18:04:48,Borrow,
1744,156,70,85,2023-12-22 23:44:24,Borrow,
1745,414,77,42,2023-12-22 03:14:23,Borrow,
1746,327,77,42,2023-12-23 20:27:52,Borrow,
1747,309,77,42,2023-12-28 10:37:07,Borrow,
1748,39,77,42,2023-12-27 04:05:36,Borrow,
1749,82,77,42,2023-12-25 21:08:57,Borrow,
1750,157,77,42,2023-12-29 00:14:30,Borrow,
1751,97,77,42,2023-12-19 11:13:05,Borrow,
1752,492,27,5,2023-12-26 12:02:28,Borrow,
1753,498,43,131,2023-12-23 09:23:20,Borrow,
1754,221,43,131,2023-12-30 19:18:22,Borrow,
1755,196,43,131,2023-12-27 21:16:38,Borrow,
1756,60,43,131,2023-12-26 13:56:25,Borrow,
1757,208,43,131,2023-12-26 06:09:59,Borrow,
1758,216,46,126,2023-12-21 09:43:34,Borrow,
1759,97,1,87,2023-12-31 22:28:44,Borrow,
1760,313,1,87,2023-12-22 13:48:44,Borrow,
1761,24,1,87,2023-12-29 05:08:28,Borrow,
1762,192,1,87,2023-12-23 08:29:32,Borrow,
1763,234,72,29,2023-12-18 03:51:10,Borrow,
1764,134,72,29,2023-12-28 02:28:02,Borrow,
1765,331,72,29,2023-12-28 18:52:27,Borrow,
1766,483,72,29,2023-12-22 02:57:41,Borrow,
1767,30,72,29,2023-12-29 01:42:07,Borrow,
1768,394,72,29,2023-12-25 06:12:04,Borrow,
1769,349,72,29,2023-12-18 13:55:38,Borrow,
